artist_name,track_name,track_id,track_popularity,artist_id,artist_followers,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Morgan Wade,Wilder Days,2vubFQgAJO5SeuVa7ytIHc,67,4eYE8Z6cfEHEdG22lTyucP,75308,['contemporary country'],57,0.502,0.662,9.0,-4.041,1.0,0.0293,0.00322,0.00274,0.119,0.4,110.917,251293.0
Lizzo,Rumors (feat. Cardi B),6KgtcmCF9Ky68XC7ezxl3s,70,56oDRnqbIiwx4mymNEv7dS,5171064,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",78,0.827,0.731,4.0,-5.524,0.0,0.088,0.13,0.0,0.418,0.607,118.992,172833.0
LeeHi,ONLY,6TBJkXHPhu3EsMk1bshwuI,76,7cVZApDoQZpS447nHTsNqu,1408636,"['k-pop', 'pop']",66,0.536,0.296,5.0,-7.451,1.0,0.0346,0.892,0.0,0.0873,0.151,122.907,240907.0
$uicideboy$,Avalon,19n8izXThARSuQAXrOKNbO,67,1VPmR4DJC1PlOtd0IADAO0,4796091,"['dark trap', 'new orleans rap', 'underground hip hop']",84,0.877,0.6,2.0,-4.577,1.0,0.0809,0.021,5.38e-05,0.244,0.176,149.992,140859.0
The Weeknd,Pray For Me,6huNf4dutXRjJyGn7f5BPS,78,1Xyo4u8uXC1ZmMpatF05PJ,52885058,"['canadian contemporary r&b', 'canadian pop', 'pop']",93,0.732,0.678,2.0,-4.977,1.0,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421.0
Kaito Shoma,Scary Garry,658QJ4p8WcbT3O7iWLpO1D,76,3Tv1UzQAvn0v0hKTxisXnR,76901,['drift phonk'],61,0.812,0.974,8.0,-2.327,1.0,0.227,0.695,0.512,0.582,0.064,153.979,99748.0
Trippie Redd,Demon Time (feat. Ski Mask The Slump God),1hE8iI3YK9x1VUBDtSzg3x,68,6Xgp2XMz1fhVYe7i6yNAax,8116055,"['melodic rap', 'rap', 'trap']",82,0.718,0.684,11.0,-5.16,0.0,0.248,0.0182,0.0,0.233,0.856,146.084,159452.0
Ryan Hurd,Chasing After You,3MkXV52jXtsG4pvKp4cGE8,67,7lDVEkjIURPMyUYwoQRrpw,210626,"['contemporary country', 'country', 'country pop', 'country road']",59,0.601,0.675,4.0,-6.358,1.0,0.0399,0.698,0.0,0.125,0.446,131.933,207667.0
Cl4pers,Want Me,0yOyMyQnV5ZCdn6BnIrOWq,70,7J2iS8AJGjC7om2vgBXdDJ,60857,"['pluggnb', 'sad lo-fi']",55,0.742,0.654,9.0,-8.556,1.0,0.256,0.548,0.0356,0.105,0.678,149.944,69799.0
Stephanie Beatriz,Waiting On A Miracle,3oRW9ZGPRbLRMneQ5lwflt,69,5PYToRCsrnvikZg3yl2JMr,38363,['hollywood'],67,0.48,0.554,1.0,-8.145,0.0,0.069,0.171,0.0,0.131,0.267,190.066,161840.0
Giveon,For Tonight,61Emqg95O9zo1GNOcyxq4Y,72,4fxd5Ee7UefO4CUXgwJ7IP,2617432,"['pop', 'r&b']",79,0.442,0.517,9.0,-7.807,1.0,0.0548,0.0699,0.0,0.114,0.2,79.867,193822.0
V,Christmas Tree,186NCtNk1tUYS7c2DxgJ7O,79,3JsHnjpbhX4SnySpvpa9DK,10703389,"['j-division', 'korean ost']",68,0.437,0.384,5.0,-8.384,1.0,0.042,0.699,2.33e-05,0.121,0.181,139.009,209947.0
Luci4,BodyPartz,63CSKIfM2wO1K2huueWnMz,70,1CbA4z6JauNQnHzOErDQL6,129700,"['sigilkore', 'viral rap']",62,0.441,0.531,1.0,-5.862,1.0,0.084,0.0431,0.294,0.393,0.156,160.12,79129.0
Ryan Hurd,Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,67,7lDVEkjIURPMyUYwoQRrpw,210626,"['contemporary country', 'country', 'country pop', 'country road']",59,0.596,0.679,4.0,-6.395,1.0,0.0394,0.723,0.0,0.116,0.479,131.912,207974.0
Atlus,OH NO!,1vPBFWHQnKaDHr5wAT6szU,66,7pEVNuJRlpDXlsrcq32yHp,78418,[],63,0.776,0.519,9.0,-5.434,1.0,0.0421,0.64,0.0,0.11,0.854,142.108,168847.0
BoyWithUke,Two Moons,5GxUKIEkMXXZo1Tif0IzfC,73,1Cd373x8qzC7SNUg5IToqp,2637002,['sad rap'],76,0.841,0.502,6.0,-9.068,0.0,0.211,0.52,0.000187,0.103,0.863,109.965,224747.0
Justin Bieber,Ghost,5dPz35akJjPqb17yeqNwqH,77,1uNFoZAHBGtllmzznpCI3s,67640519,"['canadian pop', 'pop']",89,0.604,0.741,2.0,-5.571,1.0,0.0475,0.178,3.49e-05,0.409,0.473,153.947,153190.0
Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,74,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147.0
BigXthaPlug,Safehouse,6hVWflIh0QofOapUEGTDcm,66,6qxpnaukVayrQn6ViNvu9I,34143,"['southern hip hop', 'trap']",60,0.966,0.428,1.0,-11.048,0.0,0.344,0.0124,0.0,0.0938,0.377,112.038,136099.0
Lyn Lapid,In My Mind,2W779g2UrRZtVdf3FcEOO1,71,4pfy05cNNTacuOQ6SiSu4v,343499,"['alt z', 'gen z singer-songwriter', 'indie pop']",60,0.668,0.392,2.0,-12.178,0.0,0.0585,0.789,0.00275,0.345,0.323,135.936,162794.0
Billie Eilish,Billie Bossa Nova,2KnuaZYoGzDoHiBTNYOTXG,74,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.895,0.389,7.0,-11.036,0.0,0.11,0.222,0.0346,0.105,0.549,110.023,196731.0
Larry Fleet,Where I Find God,6jhLdxpo93lXFaJwX7znaa,66,6MWr1SmTaCU5BJzOZxwJEw,59968,[],57,0.587,0.523,11.0,-6.2,1.0,0.0272,0.497,0.0055,0.102,0.182,137.94,249613.0
Giveon,Stuck On You,3LBM25IgxI9y549SiYxtSi,71,4fxd5Ee7UefO4CUXgwJ7IP,2617432,"['pop', 'r&b']",79,0.599,0.463,7.0,-7.449,1.0,0.0472,0.162,6.64e-05,0.141,0.141,158.053,205205.0
DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,73xjJ1TIE6WP3HNKczQE4F,70,0WK3H9OErSn5zKOkOV5egm,849743,"['pop rap', 'rap', 'trap', 'viral rap']",66,0.925,0.322,11.0,-9.8,0.0,0.112,0.103,0.0,0.137,0.712,129.957,170233.0
JELEEL!,DIVE IN!,192DMwgDbgS8ghTKc0ACWq,71,1FX1BFU0DbHRYgKP83pA0d,115953,['rhode island rap'],60,0.7,0.792,6.0,-5.28,1.0,0.0459,0.00128,7.64e-05,0.375,0.422,139.978,100500.0
Eslabon Armado,Una Peda,4Owj7xIXIFyNYIfHzL1YV8,70,0XeEobZplHxzM9QzFQWLiR,3013786,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",77,0.724,0.544,7.0,-10.74,1.0,0.0359,0.407,7.59e-06,0.0636,0.712,106.347,176253.0
Celeste,Strange,7sq2z9oX2S0CvgTqCZ0ko4,73,49HlOY4gkHqsYG9GCuhkcc,380555,['british soul'],61,0.286,0.0847,2.0,-9.883,1.0,0.0397,0.934,6.94e-06,0.121,0.112,70.743,255987.0
Cochise,POCKET ROCKET,1FKG2wgJ75wS9MFNVZFiWd,71,46HzS7yz0c9udVwtbHk1sx,446699,"['plugg', 'pluggnb', 'viral rap']",67,0.711,0.646,2.0,-5.444,0.0,0.225,0.0216,0.0,0.0921,0.778,160.931,131500.0
Yeat,Swërved It,0bihOtJtBxl6r9DUJorNUh,70,3qiHUAX7zY4Qnjx8TNUzVx,1389773,['pluggnb'],79,0.562,0.758,4.0,-6.64,1.0,0.133,0.0251,0.0,0.107,0.431,76.991,137300.0
MAX,Butterflies,7eQHxigpuDJjCG50JyzU8v,74,1bqxdqvUtPWZri43cKHac8,780570,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",69,0.7,0.613,11.0,-4.041,1.0,0.0408,0.385,0.0,0.0887,0.42,88.084,191250.0
Rauw Alejandro,Cúrame,1FlL8ycld6uVDDyhV7P5FA,79,1mcTU81TzQhprhouKaTkpq,14450535,"['puerto rican pop', 'trap latino']",89,0.765,0.625,9.0,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0
Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),0z8hI3OPS8ADPWtoCjjLl6,80,7n2wHs1TKAczGzO7Dd2rGr,39899835,"['canadian pop', 'dance pop', 'pop', 'viral pop']",83,0.776,0.808,11.0,-4.501,1.0,0.117,0.0297,0.000127,0.103,0.494,123.988,184104.0
Rauw Alejandro,Todo De Ti,3rdAz1fbUfZxYgaCviYhRo,78,1mcTU81TzQhprhouKaTkpq,14450535,"['puerto rican pop', 'trap latino']",89,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0
Billie Eilish,NDA,38GBNKZUhfBkk3oNlWzRYd,75,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.765,0.373,8.0,-9.921,1.0,0.0713,0.341,0.525,0.112,0.554,85.016,195777.0
Polo G,Partin Ways,5Y3ID1NKAg8qydyVCrM7ji,68,6AgTAQt8XS6jRWi4sX7w49,8636824,"['chicago rap', 'rap']",82,0.744,0.439,1.0,-11.891,0.0,0.0632,0.424,0.0,0.104,0.39,124.008,170323.0
Edicion Especial,Déjenme Hacer Dinero,4LdopLerbbhZxY6cBQyRsP,76,7DkseLyOZrdRjCuoWFtqFi,575196,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno']",68,0.776,0.724,2.0,-6.332,1.0,0.0504,0.145,0.0,0.0943,0.634,101.448,193919.0
Eric Church,Hell Of A View,4mXGooManGPH6xAWRAtRJU,67,2IvkS5MXK0vPGnwyJsrEyV,3573150,"['contemporary country', 'country', 'country road']",70,0.689,0.592,5.0,-6.758,1.0,0.0235,0.101,0.00867,0.11,0.919,98.997,175027.0
Neoni,DARKSIDE,6xlOnm5MITIKtixzJW8R0j,75,38wxcfNEqMwuPniHvplin5,175388,['alt z'],67,0.533,0.714,7.0,-6.472,0.0,0.0608,0.31,1.58e-06,0.0869,0.454,165.037,168000.0
"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),7z4xW9WY86uH3gd1V9pfCM,68,4V8LLVI7PbaPR0K2TGSxFF,9926658,"['hip hop', 'rap']",83,0.827,0.571,11.0,-7.949,1.0,0.366,0.0195,0.0,0.166,0.62,142.034,146419.0
Pi’erre Bourne,Drunk And Nasty (feat. Sharc),1lAJUXyP5S2dUYHer1xBas,70,3x3jSlhyv5CiCZDZlaTq0M,752621,"['melodic rap', 'rap', 'trap', 'vapor trap']",63,0.779,0.487,1.0,-8.642,1.0,0.165,0.28,0.0,0.166,0.0915,127.049,299971.0
PinkPantheress,I must apologise,2rrq3SGYxk90xLx5fMmPhZ,69,78rUTD7y6Cy67W1RVzYs7t,1283309,[],71,0.616,0.856,9.0,-6.098,1.0,0.0457,0.516,0.0652,0.245,0.75,157.109,108373.0
TWICE,The Feels,308Ir17KlNdlrbVLHWhlLe,76,7n2Ycct7Beij7Dj7meI4X0,15574307,"['k-pop', 'k-pop girl group']",80,0.808,0.903,9.0,-2.179,1.0,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053.0
Lil Baby,Hats Off (feat. Travis Scott),4lUmnwRybYH7mMzf16xB0y,68,5f7VJjfbwm532GiveGC0ZK,12154289,"['atl hip hop', 'atl trap', 'rap', 'trap']",89,0.596,0.65,9.0,-5.167,1.0,0.337,0.138,0.0,0.14,0.188,133.997,257428.0
Drake,IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,68,3TVXtAsR1Inumwj472S9r4,69021028,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97,0.59,0.493,7.0,-8.704,0.0,0.0367,0.402,0.00504,0.129,0.0498,150.026,252379.0
Dylan Marlowe,All About It,0j2e7Gu19gy0ZqIOQyN4xj,66,0ZZLr8EH3aNFzYpXtaTIax,25943,[],53,0.463,0.414,2.0,-7.527,1.0,0.0276,0.87,8.03e-05,0.115,0.309,79.889,185145.0
KAROL G,200 COPAS,0aZnyTWJNgdzYoOiaW8HKG,76,790FomKkXshlbRYZFtlgla,30078166,"['reggaeton', 'reggaeton colombiano']",85,0.515,0.704,9.0,-5.25,0.0,0.206,0.767,0.0,0.415,0.885,91.246,217213.0
Normani,Wild Side (feat. Cardi B),2vXgyN14LX2zl7JEASw242,71,2cWZOOzeOm4WmBJRnD5R7I,2181329,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",69,0.74,0.576,6.0,-6.744,0.0,0.146,0.0249,0.0,0.104,0.315,110.095,209476.0
DaBaby,Red Light Green Light,1YDebgap5OFwXEBG18NJvy,69,4r63FhuTkUYltbVAg5TQnk,10268248,"['north carolina hip hop', 'rap', 'trap']",81,0.933,0.656,2.0,-5.85,1.0,0.322,0.129,0.0,0.161,0.934,119.987,159083.0
Morgan Wallen,Still Goin Down,2Qz8kpCjxulML39zB6gQxY,66,4oUHIQIBe0LHzYfvXNW4QM,4325366,"['contemporary country', 'country']",83,0.58,0.752,7.0,-5.078,1.0,0.0267,0.49,0.0,0.277,0.72,148.108,186293.0
vaultboy,everything sucks,3z06k8YF9CqX0CGFrlekOK,76,0K87f3owemzI8NUCoEIXOB,126615,['pop'],65,0.76,0.371,6.0,-8.964,1.0,0.0531,0.00772,0.0,0.0785,0.653,138.023,115402.0
Kelly Clarkson,"Santa, Can’t You Hear Me",2O3MQ6H3gjrIWDcpeTrikT,70,3BmGtnKgCSGYIUhmivXKWX,9295892,"['dance pop', 'pop', 'post-teen pop', 'talent show']",76,0.495,0.896,11.0,-2.381,1.0,0.0331,0.005,0.0,0.353,0.462,146.04,242645.0
Lil Maru,On The Block,2FvBUDp5hbcA9JbNwXCZ1A,65,6tfVJrqicGpxRbz7q6NJ0L,50199,[],55,0.45,0.366,4.0,-7.535,0.0,0.239,0.727,1.21e-06,0.0668,0.134,96.756,216873.0
Regard,You,2cc8Sw1OnCuA5bV8nqWqpE,74,4ofCBoyEiGSePFAG500xev,199098,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",69,0.691,0.695,0.0,-5.6,1.0,0.0367,0.0592,0.0,0.0647,0.514,106.064,233386.0
$uicideboy$,The Number You Have Dialed Is Not in Service,4gAtj23mqTx5pjfkzVaXhh,67,1VPmR4DJC1PlOtd0IADAO0,4796091,"['dark trap', 'new orleans rap', 'underground hip hop']",84,0.707,0.531,7.0,-6.754,0.0,0.206,0.684,0.0,0.163,0.438,140.952,165971.0
Tory Lanez,And This is Just The Intro,4sMmYKC0ot3GTbl2RzHw7T,69,2jku7tDXc6XoB6MO2hFuqg,4823217,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",80,0.53,0.517,5.0,-9.253,0.0,0.399,0.387,0.0,0.176,0.381,137.554,326813.0
Cardi B,Up,1M4OcYkxAtu3ErzSgDEfoi,70,4kYSro6naA4h99UJvo89HB,20676964,"['dance pop', 'pop', 'rap']",80,0.868,0.795,11.0,-6.044,1.0,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945.0
Luke Combs,Doin' This,4GyD3o5hWoyCuYpdlzZlRL,68,718COspgdWOnwOFpJHRZHS,7488949,"['contemporary country', 'country']",80,0.593,0.552,1.0,-5.838,1.0,0.028,0.18,1.71e-05,0.11,0.39,115.0,254181.0
Conan Gray,People Watching,4JeOesjcWWlprTAvucDSJX,71,4Uc8Dsxct0oMqx0P6i60ea,6916596,"['bedroom pop', 'pop']",80,0.53,0.593,5.0,-7.286,1.0,0.0545,0.385,0.0,0.314,0.538,125.723,158537.0
Gracie Abrams,Feels Like,35IcAVSMsU9qzHfpPbvC8A,71,4tuJ0bMpJh08umKkEXKUI5,670174,"['alt z', 'indie pop', 'pop']",68,0.617,0.483,11.0,-7.359,1.0,0.0458,0.702,0.000216,0.121,0.176,144.99,152318.0
Young Stoner Life,Ski,6755DFiZ7CWe2WMdTGW5C1,67,1xr2G8Hlx4QWmT9HaUbmoO,95897,"['hip hop', 'rap', 'southern hip hop', 'trap']",63,0.953,0.621,8.0,-7.638,0.0,0.221,0.017,0.0,0.0398,0.883,123.016,152333.0
Lil Baby,Man of my Word,4nNw167LUp6j2VvuJdbtv8,68,5f7VJjfbwm532GiveGC0ZK,12154289,"['atl hip hop', 'atl trap', 'rap', 'trap']",89,0.789,0.609,1.0,-5.969,1.0,0.174,0.0439,0.0,0.178,0.0816,136.001,172401.0
Lil Nas X,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,77,7jVv8c5Fj3E9VhNjxT4snq,12066906,"['lgbtq+ hip hop', 'pop']",81,0.61,0.508,8.0,-6.682,0.0,0.152,0.297,0.0,0.384,0.758,178.818,137876.0
Sleepy Hallow,1999,5SnQILxl7lE7J8bRgM3NSb,68,6EPlBSH2RSiettczlz7ihV,1155825,"['brooklyn drill', 'nyc rap']",76,0.802,0.502,11.0,-7.136,0.0,0.059,0.856,0.0,0.256,0.675,123.097,208293.0
Ashnikko,Daisy,2g1KggY9PKvsoEAOaiz4xx,71,3PyJHH2wyfQK3WZrk9rpmP,1806638,"['dance pop', 'electropop', 'escape room', 'pop']",68,0.834,0.663,8.0,-6.143,1.0,0.133,0.235,0.0,0.372,0.774,121.876,146523.0
Nessa Barrett,i hope ur miserable until ur dead,4ka1FkKAMde6dQAFFMXKac,69,7pwufEBGfggjoI8twqlsmQ,915087,"['alt z', 'pop', 'social media pop']",71,0.706,0.544,2.0,-7.275,1.0,0.0306,0.0273,0.0,0.087,0.477,115.935,177583.0
Big Red Machine,Renegade,73W5aXorr5vxrySFcoZqIN,70,7gXy60xRcwYujBFoYHnR2O,135117,"['eau claire indie', 'folktronica', 'indie folk', 'indie pop', 'indie rock']",56,0.53,0.712,0.0,-8.135,1.0,0.0461,0.44,0.0233,0.0931,0.577,167.964,254467.0
keshi,beside you,1Fhb9iJPufNMZSwupsXiRe,74,3pc0bOVB5whxmD50W79wwO,2003146,"['chill r&b', 'pop']",74,0.711,0.747,0.0,-6.335,1.0,0.0523,0.459,0.0,0.0957,0.852,136.0,166023.0
IVE,ELEVEN,7n2FZQsaLb7ZRfRPfEeIvr,78,6RHTUrRF63xao58xh9FXYJ,1385015,['k-pop girl group'],73,0.828,0.731,9.0,-3.033,1.0,0.111,0.0617,0.0,0.048,0.587,119.978,178453.0
Billie Eilish,I Didn't Change My Number,7bcy34fBT2ap1L4bfPsl9q,73,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.849,0.48,9.0,-5.835,1.0,0.226,0.612,0.269,0.295,0.677,142.021,158463.0
El Alfa,La Mamá de la Mamá,2L95U6syP0bV3fkYYOzmiW,71,2oQX8QiMXOyuqbcZEFsZfm,2556641,"['dembow', 'rap dominicano', 'reggaeton', 'trap latino']",77,0.922,0.927,11.0,-3.025,1.0,0.105,0.283,0.00331,0.719,0.796,129.978,219000.0
Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2CYVETnhM9aytqrazYYwrK,70,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.66,0.817,11.0,-6.269,0.0,0.0521,0.162,0.0,0.0667,0.714,135.942,277592.0
Justin Moore,With A Woman You Love,20WKHeDTmtU0Zj4sNB8aoA,66,30e8DmahrEamvLbFRPdWmk,1636535,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",63,0.611,0.756,7.0,-4.483,1.0,0.0288,0.0587,0.0,0.378,0.596,106.012,167376.0
Laura Les,Haunted,1toNKayLMeCcVlsLGXJl7n,70,3sklFG9fuDAq3vbIZlkNH6,102119,"['glitchcore', 'hyperpop', 'proto-hyperpop', 'transpop']",58,0.51,0.817,9.0,-8.666,1.0,0.0373,0.000654,0.0344,0.146,0.547,169.481,102007.0
Connor Price,You Said,2k5rWMAz9RvFS3k3kk3cc5,70,5zixe6AbgXPqt4c1uSl94L,315520,"['pop rap', 'sad rap']",72,0.726,0.481,0.0,-8.254,1.0,0.207,0.141,0.0,0.155,0.224,79.978,135000.0
Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),7l2tmgUhV7Y2aJHjiszifg,71,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.661,0.819,11.0,-6.269,0.0,0.0519,0.167,0.0,0.0647,0.724,135.937,277592.0
ENHYPEN,FEVER,0UzymivvUH5s8z4PeWZJaK,76,5t5FqBwTcgKTaWmfEbwQY9,4614888,"['anime', 'k-pop boy group']",74,0.6,0.713,6.0,-5.079,0.0,0.0592,0.0642,0.0,0.142,0.471,72.999,172107.0
Juice WRLD,734,26gXWzhL8DZJSU5sODhVTs,69,4MCBfE4596Uoi2O4DtmEMz,26508856,"['chicago rap', 'melodic rap']",88,0.635,0.554,2.0,-3.975,0.0,0.0343,0.134,0.0,0.116,0.315,156.822,196147.0
J. Cole,i n t e r l u d e,08LwMWf5Tcfsd752EPzFV0,69,6l3HvQ5sa6mXTsMTB19rO5,18392617,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",85,0.77,0.574,1.0,-5.525,1.0,0.106,0.0617,0.0,0.104,0.104,98.962,133022.0
PinkPantheress,Pain,7CIERzyqIwLVKGp00YbHRO,69,78rUTD7y6Cy67W1RVzYs7t,1283309,[],71,0.829,0.617,1.0,-8.497,1.0,0.14,0.227,0.00306,0.0618,0.81,125.605,98544.0
Drake,Love All (with JAY-Z),4VCbgIdr8ptegWeJpqLVHH,70,3TVXtAsR1Inumwj472S9r4,69021028,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97,0.73,0.576,2.0,-5.442,1.0,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461.0
Justin Bieber,Hold On,1nahzW3kfMuwReTka28tH5,77,1uNFoZAHBGtllmzznpCI3s,67640519,"['canadian pop', 'pop']",89,0.658,0.634,1.0,-6.068,0.0,0.0431,0.0104,0.0,0.12,0.302,140.002,170813.0
NIKI,Every Summertime,68HocO7fx9z0MgDU0ZPHro,78,2kxP07DLgs4xlWz8YHlvfh,2075512,"['indonesian r&b', 'pop']",74,0.628,0.676,6.0,-4.227,1.0,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,215687.0
Adele,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,76,4dpARuHxo51G3z768sgnrY,43981274,"['british soul', 'pop', 'pop soul', 'uk pop']",84,0.437,0.565,10.0,-5.596,1.0,0.0466,0.697,0.0,0.119,0.306,115.389,376169.0
Moneybagg Yo,Wockesha,0nqhKXDjsyBMvbeWmgijD0,67,3tJoFztHeIJkJWMrx0td2f,3280727,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",76,0.582,0.537,0.0,-9.229,1.0,0.619,0.129,0.0,0.0749,0.771,82.103,180930.0
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,78,4sTQVOfp9vEMCemLw50sbu,3288765,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",73,0.595,0.784,1.0,-4.878,1.0,0.102,0.216,0.0,0.0608,0.479,124.111,183726.0
Shouse,Love Tonight - David Guetta Remix Edit,2prnn41CblB8B4yWACDljP,80,2TcGJdSOiOvITBzhvfX8XB,100086,"['aussietronica', 'edm', 'pop dance', 'tropical house']",69,0.621,0.989,10.0,-4.225,0.0,0.0434,0.015,0.357,0.184,0.0348,126.002,158095.0
EKKSTACY,i walk this earth all by myself,5a8QUc4ubHJqQm7vzs2YhA,71,0ynzbXwyCzxicMKHBoOkSH,109184,[],66,0.595,0.588,10.0,-11.313,1.0,0.0624,0.507,0.781,0.113,0.518,166.061,145634.0
Rod Wave,Richer (feat. Polo G),0mehSdTadpXbHAWTrnrIXO,66,45TgXXqMDdF8BkjA83OM7z,3907521,['florida rap'],78,0.726,0.411,1.0,-12.929,1.0,0.0671,0.438,0.0,0.087,0.734,137.905,190459.0
Ashe,Moral of the Story (feat. Niall Horan) - Bonus Track,5v6qYImm5k36GHlFxdEZyv,74,6P5NO5hzJbuOqSdyPB7SJM,1251654,"['alt z', 'electropop', 'pop', 'post-teen pop']",70,0.579,0.37,10.0,-8.9,1.0,0.0383,0.496,0.0,0.221,0.216,119.799,198515.0
Morgan Wallen,Silverado For Sale,1AGXmKhp5H6d1B2OwZwQdQ,65,4oUHIQIBe0LHzYfvXNW4QM,4325366,"['contemporary country', 'country']",83,0.591,0.778,0.0,-5.927,1.0,0.0292,0.165,0.0,0.115,0.386,137.956,224920.0
Jack Harlow,SUVs (Black on Black),1MIGkQxcdAt2lDx6ySpsc5,68,2LIk90788K0zvyj2JJVwkJ,2686684,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",81,0.801,0.688,1.0,-4.594,1.0,0.396,0.144,0.0,0.107,0.5,162.928,157675.0
Bailey Zimmerman,Change,5GqFHxvAVUmZPdAFj6THjD,66,3win9vGIxFfBRag9S63wwf,264704,['contemporary country'],72,0.437,0.902,0.0,-4.915,1.0,0.0372,0.0374,0.0,0.089,0.564,150.017,188255.0
mike.,life got crazy,5NXthnJecYXjt7sTEWETTY,68,5G9kmDLg3OeUyj8KVBLzbu,531498,"['indie pop rap', 'pop rap', 'rhode island rap']",66,0.71,0.543,5.0,-9.141,1.0,0.0527,0.478,8.66e-06,0.0988,0.481,83.965,138929.0
Bo Burnham,Welcome to The Internet,3s44Qv8x974tm0ueLexMWN,70,2Waw2sSbqvAwK8NwACNjVo,1617182,['comic'],71,0.665,0.527,2.0,-8.588,0.0,0.429,0.663,0.0,0.306,0.219,94.711,275999.0
Cody Johnson,'Til You Can't,13rC4iKtfQocWIfzPOJxaT,66,6zLBxLdl60ekBLpawtT63I,745929,"['contemporary country', 'country', 'country road', 'texas country']",72,0.505,0.814,1.0,-4.905,1.0,0.0439,0.0566,0.0,0.106,0.503,160.085,224773.0
Grupo Los de la O,El Fat Tony,3viZLBs5sOsNFL9JMfuqZN,74,1glBi4zyzqaSQoy8ReU0rz,375371,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno']",69,0.709,0.805,8.0,-5.361,1.0,0.0495,0.509,0.0,0.167,0.737,99.042,174272.0
Joyner Lucas,Your Heart,2DTpP3caqX3QdJIEoS83mD,68,6C1ohJrd5VydigQtaGy5Wa,1970304,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",70,0.861,0.637,6.0,-7.701,0.0,0.133,0.392,0.0,0.0929,0.754,87.006,198621.0
Parker McCollum,Pretty Heart,7nINhyXn6uwUkYLY5KQH0K,65,0Z8XVUAOBPM4x12wKnFHEQ,254993,"['contemporary country', 'texas country']",67,0.568,0.707,7.0,-4.445,1.0,0.03,0.00569,0.0,0.103,0.369,131.944,245307.0
Taylor Swift,Fearless (Taylor’s Version),77sMIMlNaSURUAXq5coCxE,70,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,241592.0
